"ProjectID","TransactionID","TransactionTitle","WrittenDescription","ProcurementCategory","TenderNoticeSource","ContractAwardID","ContractorName","ContractorCountry","ContractAmount","ContractCurrency","ContractAmountUsd","DateOfAward","StartDate","EndDate","ContractAwardSource"
"8723883713","8723883713-11","[CANCELLED]Namdu-Marbu-Chhap Road from 7+500 to 20+210. Contract number RRRSDP/Dolakha/RR/NCB/011.","Tender Notice for the construction (Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc.) of Namdu-Marbu-Chhap Road from 7+500 to 20+210.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=12411 | Project-8723883713/8723883713-D20.pdf","","","","","","","","","",""
"8723883713","8723883713-12","Kalebuduli-Durdimba Road from 0+000-9+000. Contract number RRRSDP/Panchthar/RR/ NCB /008.","Tender Notice for the construction (Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching/Soling etc.) of Kalebuduli - Durdimba Road from 0+000-9+000.","Civil Works","Project-8723883713/8723883713-D21.pdf","","","","","","","","","",""
"8723883713","8723883713-13","Kalebuduli-Limba road from 0+000-9+054. Contract number RRRSDP/Panchthar/RR/NCB/009.","Tender Notice for the construction (Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching/Soling etc.) of the Kalebuduli - Limba Road  from  0+000-9+054.","Civil Works","Project-8723883713/8723883713-D22.pdf","","","","","","","","","",""
"8723883713","8723883713-14","Trisule-Hattikharka-Arkhaule-Jitpur Sector Road from 0+000-9+000. Contract number RRRSDP/ Dhankuta/RR/NCB/007","Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc.) of Trisule-Hattikharka-Arkhaule-Jitpur Sector Road from 0+000-9+000.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=12334 | Project-8723883713/8723883713-D25.pdf","89","Rautaha Construction p ltd","Nepal","55808136","NPR","667924","2012-07-12","","2013-10-11","http://edolidar.gov.np/contract.php?buyer_id=800"
"8723883713","8723883713-15","Trisule-Hattikharka-Arkhaule-Jitpur Sector Road from 9+000-20+160. Contract number RRRSDP/ Dhankuta/RR/NCB/008","Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc.) of Trisule-Hattikharka-Arkhaule-Jitpur Sector Road from 9+000-20+160.","Civil Works","Project-8723883713/8723883713-D26.pdf | http://edolidar.gov.np/tender_details.php?tid=12339","90","DANFE-BOKHIM JV","Nepal","64055129","NPR","766626","2012-07-12","","2013-10-11","http://edolidar.gov.np/contract.php?buyer_id=800"
"8723883713","8723883713-16","Dalchowki-Shankhu-Ikudole Road from 0+000-16+017. Contract number RRRSDP/Lalitpur/RR/NCB/007.","Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Sub Base works, etc.) of Dalchowki-Shankhu-Ikudole Road from 0+000-16+017.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=12397","91","Amar, Lama & Mrit Sanjiwani JV","Nepal","79397643","NPR","950249","2012-07-08","","2013-07-10","http://edolidar.gov.np/contract.php?buyer_id=1237"
"8723883713","8723883713-17","Dalchowki – Shankhu- Ikudole Road from 0+000-12+000. Contract number RRRSDP/Lalitpur/RR/NCB/008.","Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Sub Base works, etc.) of Dalchowki – Shankhu- Ikudole Roads from 0+000-12+000.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=12406","92","M/S Rautaha/ Shailung/ SAP JV","Nepal","50492022","NPR","604300","2012-07-08","","2013-07-10","http://edolidar.gov.np/contract.php?buyer_id=1237"
"8723883713","8723883713-18","Dalchowki – Shankhu- Ikudole Road Sub-Project from 12+000-24+325. Contract number RRRSDP/Lalitpur/RR/NCB/009.","Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Sub Base works, etc.) of Dalchowki-Shankhu-Ikudole  from 12+000-24+325.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=12407","93","M/S Lumbini/ Apex/ Kancharam JV","Nepal","51739408","NPR","619229","2012-07-08","","2013-07-10","http://edolidar.gov.np/contract.php?buyer_id=1237"
"8723883713","8723883713-19","[CANCELLED?] Namdu-Marbu-Chhap Road Sub-Project (Second Section). Contract number RRRSDP/Dolakha/RR/NCB/011.","Tender notice for the construction (Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc.) of the Namdu-Marbu-Chhap Road.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=12642","","","","","","","","","",""
"8723883713","8723883713-2","Jagati (Police Station) – Doleshwor - Ashapuri Road Sub-Project from 4+000-10+040. Contract no. RRRSDP/BKT/RR/NCB/006.","Sub project of the RRRSDP for the Construction of Masonry Wall, Cross Drainage, Masonry Drain, Earthwork, Gabion Wall, Gravelling works, Premixed Carpet etc. of the Jagati (Police Station) – Doleshwor - Ashapuri Road from 4+000-10+040.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=11710","94","Lama - Dhukuchhu J/V","Nepal","51837235","NPR","620400","2012-07-05","","2013-10-04","http://edolidar.gov.np/contract.php?buyer_id=821"
"8723883713","8723883713-20","Bhokraha (Chirauli Chowck)-Prakashpur-Rajabas Rural from  0+600 to 14+190. Contract number RRRSDP/Sunsari/RR/NCB/010.","Tender notice for the construction (Construction of Cross Drainage, Brick Masonry Drain, Earthwork, Gabion Wall, Sub-Base, Base-Course & Premix Carpeting etc.) of Bhokraha (Chirauli Chowck)-Prakashpur-Rajabas Road from  0+600 to 14+190.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=12804 | Project-8723883713/8723883713-D37.pdf","","","","","","","","","",""
"8723883713","8723883713-21","Pipalbhanjyang- Haitar Road from 0+000-12+000. Contract number RRRSDP/Sindhuli/RR/NCB/005.","Tender notice for construction work of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc in Pipalbhanjyang- Haitar Road from 0+000-12+000.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=13376","","","","","","","","","",""
"8723883713","8723883713-22","Pipalbhanjyang- Haitar Road from 12+000 - 23+192. Contract number RRRSDP/Sindhuli/RR/NCB/006.","Tender notice for construction work of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc in Pipalbhanjyang- Haitar Road from 12+000 - 23+192.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=13402","","","","","","","","","",""
"8723883713","8723883713-23","Teenghare-Santipur -Barbhayang-Barfalyang -Khudnabari  Road. Contract number RRRSDP/ Ilam/RR/shoping/003.","Maintenance of the Teenghare-Santipur -Barbhayang-Barfalyang -Khudnabari road.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=20525 | Project-8723883713/8723883713-D281","95","Jhapali-Siddhidatri JV","Nepal","2412501","NPR","28873","2012-11-05","","2013-02-28","http://edolidar.gov.np/contract.php?buyer_id=1240"
"8723883713","8723883713-3","Naubise Chautara Melamchi Road Sub-Project from 12+500-19+930. Contract number RRRSDP/Sindhu/RR/NCB/007.","Tender Notice for the Rehabilitation (Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc.) of the Naubise-Chautara-Melamchi Road from 12+500-19+930.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=11887","","","","","","","","","",""
"8723883713","8723883713-4","Naubise Chautara Melamchi Road Sub-Project from 19+930-28+000. Contract number RRRSDP/Sindhu/RR/NCB/008.","Tender Notice for the Rehabilitation (Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc.) of the Naubise-Chautara-Melamchi Road from 19+930-28+000.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=11898","","","","","","","","","",""
"8723883713","8723883713-5","Naubise Chautara Melamchi Road Sub-Project from 28+000-34+750. Contract number RRRSDP/Sindhu/RR/NCB/009.","Tender Notice for the Rehabilitation (Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc.) of the Naubise-Chautara-Melamchi Road from 28+000-34+750.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=11902","","","","","","","","","",""
"8723883713","8723883713-6","Naubise Chautara Melamchi Road Sub-Project from 34+750-42+356. Contract number RRRSDP/Sindhu/RR/NCB/010.","Tender Notice for the Rehabilitation (Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc.) of the Naubise-Chautara-Melamchi Road from 34+750-42+356.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=11919","","","","","","","","","",""
"8723883713","8723883713-7","Mangalbare-Dhuseni-Gajurmukhi Dham-Ivang Road from 0+000-10+000. Contract number RRRSDP/ Ilam/RR/NCB/005.","Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc.) of Mangalbare-Dhuseni-Gajurmukhi Dham-Ivang Road","Civil Works","http://edolidar.gov.np/tender_details.php?tid=11929","96","Rautaha Construction p ltd","Nepal","43617226","NPR","522021","2012-07-03","","2013-10-07","http://edolidar.gov.np/contract.php?buyer_id=1240"
"8723883713","8723883713-8","Mangalbare-Dhuseni-Gajurmukhi Dham-Ivang Road from 10+000-10+900. Contract number RRRSDP/Ilam/RR/NCB/006.","Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Gravelling works, Stone Pitching etc.) of Mangalbare-Dhuseni-Gajurmukhi Dham-Ivang Road from 10+000-10+900.","Civil Works","http://edolidar.gov.np/tender_details.php?tid=11940 | http://edolidar.gov.np/tender_details.php?tid=11973","97","M/S Tundi-Apex J/V","Nepal","47531115","NPR","568863","2012-07-03","","2013-10-09","http://edolidar.gov.np/contract.php?buyer_id=1240"
"8723883713","8723883713-9","Sulichour-Badachaur-Sirp-Pang Road from 0+000-20+220. Contract number RRRSDP/ Rolpa/RR/NCB/005.","Contractor and contracting information for the Construction (Construction of Cross Drainage, Masonry Drain, Earthwork, Dry Wall, Gabion Wall, Stone Pitching etc.) of Sulichour-Badachaur-Sirp-Pang Rural Road from 0+000-20+220 and Talawang Shahidmarg-Rak Ru","Civil Works","","98","M/S Kankai International Builders Pvt. L","Nepal","65893867","NPR","788633","2012-07-05","","2013-07-04","http://edolidar.gov.np/contract.php?buyer_id=871+B16"
"8723897750","8723897750-1","Rural Village Water Resources Management Project in Far and Midwestern Regions in Nepal, phase II","","Consultant Services","","99","FCG Finnish Consulting Group Ltd","Finland","8400000","EU","11706193","","2010-09-01","2015-08-31","http://formin.finland.fi/public/default.aspx?contentId=218406&nodeId=34842&contentlan=2&culture=en-US"
"8723897750","8723897750-2","Preparation of a project document for the second phase of the RVWRMP II in far and mid western regions","","Consultant Services","","100","Hannu Vikman Consulting","Finland","108500","EU","151205","2009-06-24","2009-07-01","2009-11-30","http://formin.finland.fi/public/default.aspx?contentId=180935&nodeId=34842&contentlan=2&culture=en-US"
"OAP1","OAP1-1","HIRING OF DTMP PREPARATION/UPDATING CONSULTANT FOR RAIDP","Providethe consulting services to prepare/update DTMP/DTPP of the Districts specified based on the approach manual and IRAP tool ofDoLIDAR","Consultant Services","http://search.worldbank.org/wprocnotices/procdetails/OP00012749","101","M/S Everest Engineering Consultant, Kathmandu/Beam Consultant Pvt. Ltd.,Lalitpur/ECoCoDE, Nepal and National Consultant Jv","Nepal","13010323","NPR","179659","","","","http://search.worldbank.org/wcontractawards/procdetails/OP00016542"
"OAP1","OAP1-10","PALPA DISTRICT: PACKAGE A SLICE 1: ARYABHANJYANG RAMPUR ROAD","PALPA DISTRICT: PACKAGE A SLICE 1: ARYABHANJYANG RAMPUR ROAD","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Palpa.pdf","102","D. KAILASH CONSTRUCTION","Nepal","49000","USD","49000","2006-04-30","","","http://search.worldbank.org/wcontractdata/contractdetails/1273914"
"OAP1","OAP1-100","PALPA DISTRICT: ARYABHANJYANG-RAMPUR ROAD ROAD","PALPA DISTRICT: ARYABHANJYANG-RAMPUR ROAD ROAD: CH: 0+000 TO 14+000","Civil Works","","103","M/S TUNDI CONSTRUCTION (PVT.) LTD.","Nepal","465000","USD","465000","2007-12-31","","","http://search.worldbank.org/wcontractdata/contractdetails/1274189"
"OAP1","OAP1-101","Construction of Chyama-Samjhana Chowk- Khajura- Radhapur roads","Construction of Chyama-Samjhana Chowk- Khajura- Radhapur roads","Civil Works","","104","M/S PASHUPATI NIRMAN SEWA PVT. LTD","Nepal","152000","USD","152000","2012-03-12","","","http://search.worldbank.org/wcontractdata/contractdetails/1317600"
"OAP1","OAP1-102","SUPPLY AND DELIVERY OF 42 UNITS OF 4 STROKE MOTORCYCLES","SUPPLY AND DELIVERY OF 42 UNITS OF 4 STROKE MOTORCYCLES","Goods","","105","M/S HUNSRAJ HULASCHAND AND CO. P. LTD.","Nepal","69000","USD","69000","2006-06-06","","","http://search.worldbank.org/wcontractdata/contractdetails/1259678"
"OAP1","OAP1-103","Sukhad-Khailad-Vajani Rural Road","Sukhad-Khailad-Vajani Rural Road (CH:-12+000-24+000)","Civil Works","","106","K.S. CONSTRUCTION PVT. LTD.","Nepal","218000","USD","218000","2011-02-14","","","http://search.worldbank.org/wcontractdata/contractdetails/1304682"
"OAP1","OAP1-104","Bagdula-Bahane-Syaulibang Road","Bagdula-Bahane-Syaulibang Road","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Pyuthan.pdf","107","LUMBINI BUILDERS PVT. LTD.","Nepal","309000","USD","309000","2011-05-05","","","http://search.worldbank.org/wcontractdata/contractdetails/1307241"
"OAP1","OAP1-105","SUPPLY AND DELIVERY OF 4WD HARD TOP DIESEL JEEP","SUPPLY AND DELIVERY OF 4WD HARD TOP DIESEL JEEP","Goods","","108","M/S AVCO INTERNATIONAL PVT. LTD.","Nepal","536000","USD","536000","2006-06-04","","","http://search.worldbank.org/wcontractdata/contractdetails/1259674"
"OAP1","OAP1-106","MAKWANPUR DISTRICT: PACKAGE A: SLICE 1: KULEKHANI-HUMANE BHANJYANG ROA","MAKWANPUR DISTRICT: PACKAGE A: SLICE 1: KULEKHANI-HUMANE BHANJYANG ROA","Civil Works","","109","M/S D.S. CONSTRUCTION PVT. LTD.","Nepal","75000","USD","75000","2007-01-10","","","http://search.worldbank.org/wcontractdata/contractdetails/1266523"
"OAP1","OAP1-107","MRM-TITIHIRIYA-SONPUR-UDHARAPUR ROAD","MRM-TITIHIRIYA-SONPUR-UDHARAPUR ROAD (6.85 KM - 11.334 KM))","Civil Works","","110","BP CONSTRUCTION PVT. LTD.","Nepal","66000","USD","66000","2006-04-04","","","http://search.worldbank.org/wcontractdata/contractdetails/1273596"
"OAP1","OAP1-108","SIRAHA DISTRICT: PACKAGE B: ZEROMILE-BARIYARPATTI DISTRICT ROAD","SIRAHA DISTRICT: PACKAGE B: ZEROMILE-BARIYARPATTI DISTRICT ROAD","Civil Works","http://edolidar.gov.np/tender_details.php?tid=10502","111","M/S LOHANI & BROTHERS PVT. LTD.","Nepal","74000","USD","74000","2006-09-03","","","http://search.worldbank.org/wcontractdata/contractdetails/1273908"
"OAP1","OAP1-109","Palpa District: Aryabhanjyang-Rampur Road","Palpa District: Aryabhanjyang-Rampur Road","Civil Works","","112","Y.P. CONSTRUCTION (P) LTD.","Nepal","428000","USD","428000","2011-04-29","","","http://search.worldbank.org/wcontractdata/contractdetails/1306940"
"OAP1","OAP1-11","Construction of Kalikasthan-Dhunge- karmidanda Banuwa Dry Season Road","Construction of Kalikasthan-Dhunge- karmidanda Banuwa Dry Season Road","Civil Works","","113","SUNDARI NIRMAN SEWA","Nepal","191000","USD","191000","2011-07-05","","","http://search.worldbank.org/wcontractdata/contractdetails/1316117"
"OAP1","OAP1-110","PALPA DISTRICT: PACKAGE B: SLICE 1: HARTHOK CHHAHAR ROAD","PALPA DISTRICT: PACKAGE B: SLICE 1: HARTHOK CHHAHAR ROAD","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Palpa.pdf","114","BOKHIM & SONS CONSTRUCTION PVT. LTD.","Nepal","75000","USD","75000","2006-04-30","","","http://search.worldbank.org/wcontractdata/contractdetails/1274055"
"OAP1","OAP1-111","Sukhad-Khailad-Vajani Rural Road","Sukhad-Khailad-Vajani Rural Road","Civil Works","","115","K.S. CONSTRUCTION PVT. LTD.","Nepal","208000","USD","208000","2011-02-14","","","http://search.worldbank.org/wcontractdata/contractdetails/1304680"
"OAP1","OAP1-112","District Transport Master Plan Preparation/Updating Consultant","District Transport Master Plan Preparation/Updating Consultant","Consultant Services","","116","M/S. NATIONAL CONSULTANT","Nepal","151000","USD","151000","2012-07-20","","","http://search.worldbank.org/wcontractdata/contractdetails/1323183"
